AY435261,HIV1_A
AY435291,HIV1_D
AY435298,HIV1_D
AY435395,HIV1_D
AY444188,HIV1_22_01A1
AY444191,HIV1_22_01A1
AY444194,HIV1_22_01A1
AY444282,HIV1_G
AY444289,HIV1_H
AY444292,HIV1_11_cpx
AY535659,HIV1_06_cpx
AY586540,HIV1_18_cpx
AY586541,HIV1_18_cpx
AY588971,HIV1_19_cpx
AY643233,HIV1_F
AY694286,HIV1_A
AY713426,HIV1_01_AE
AY727526,HIV1_31_BC
AY727527,HIV1_31_BC
AY802336,HIV1_B
AY829214,HIV1_63_02A1
AY829317,HIV1_C
AY845851,HIV1_A
AY847373,HIV1_02_AG
AY847396,HIV1_02_AG
AY847401,HIV1_02_AG
AY847445,HIV1_02_AG
AY847450,HIV1_02_AG
AY855511,HIV1_B
AY877164,HIV1_B
AY894993,HIV1_18_cpx
AY900574,HIV1_24_BG
AY900576,HIV1_24_BG
AY900577,HIV1_24_BG
AY900579,HIV1_24_BG
AY901307,HIV1_G
AY901617,HIV1_G
AY901650,HIV1_G
AY901686,HIV1_02_AG
DQ020274,HIV1_20_BG
DQ055307,HIV1_A
DQ103907,HIV1_14_BG
DQ103908,HIV1_14_BG
DQ103909,HIV1_14_BG
DQ112964,HIV1_20_BG
DQ112970,HIV1_20_BG
DQ112981,HIV1_19_cpx
DQ112990,HIV1_18_cpx
DQ112993,HIV1_24_BG
DQ112997,HIV1_H
DQ113000,HIV1_H
DQ113003,HIV1_H
DQ113006,HIV1_18_cpx
DQ113014,HIV1_19_cpx
DQ113025,HIV1_24_BG
DQ113029,HIV1_24_BG
DQ113030,HIV1_18_cpx
DQ113066,HIV1_24_BG
DQ113069,HIV1_24_BG
DQ113071,HIV1_19_cpx
DQ113080,HIV1_H
DQ113081,HIV1_20_BG
DQ113122,HIV1_24_BG
DQ113137,HIV1_20_BG
DQ113139,HIV1_20_BG
DQ113141,HIV1_19_cpx
DQ113145,HIV1_20_BG
DQ113147,HIV1_20_BG
DQ113149,HIV1_19_cpx
DQ113156,HIV1_18_cpx
DQ113157,HIV1_20_BG
DQ113158,HIV1_19_cpx
DQ113163,HIV1_18_cpx
DQ113168,HIV1_H
DQ113180,HIV1_H
DQ113181,HIV1_H
DQ113196,HIV1_24_BG
DQ113198,HIV1_24_BG
DQ113205,HIV1_19_cpx
DQ113211,HIV1_18_cpx
DQ113216,HIV1_20_BG
DQ113218,HIV1_19_cpx
DQ113223,HIV1_24_BG
DQ113226,HIV1_24_BG
DQ113228,HIV1_18_cpx
DQ113233,HIV1_24_BG
DQ113254,HIV1_18_cpx
DQ113267,HIV1_19_cpx
DQ113268,HIV1_19_cpx
DQ113270,HIV1_19_cpx
DQ113273,HIV1_19_cpx
DQ113274,HIV1_18_cpx
DQ113278,HIV1_19_cpx
DQ113282,HIV1_02_AG
DQ113294,HIV1_24_BG
DQ113295,HIV1_18_cpx
DQ113310,HIV1_24_BG
DQ113313,HIV1_18_cpx
DQ113318,HIV1_20_BG
DQ113319,HIV1_20_BG
DQ113323,HIV1_20_BG
DQ113326,HIV1_18_cpx
DQ113327,HIV1_18_cpx
DQ113329,HIV1_19_cpx
DQ113344,HIV1_24_BG
DQ113345,HIV1_24_BG
DQ113354,HIV1_20_BG
DQ113385,HIV1_19_cpx
DQ136683,HIV1_D
DQ166428,HIV1_11_cpx
DQ168575,HIV1_G
DQ177227,HIV1_G
DQ189088,HIV1_F
DQ191004,HIV1_31_BC
DQ205293,HIV1_18_cpx
DQ230340,HIV1_A
DQ316667,HIV1_B
DQ366659,HIV1_33_01B
DQ369197,HIV1_B
DQ518497,HIV1_12_BF
DQ518516,HIV1_12_BF
DQ640298,HIV1_07_BC
DQ640304,HIV1_07_BC
DQ663756,HIV1_G
DQ833430,HIV1_B
DQ845386,HIV1_13_cpx
DQ845387,HIV1_13_cpx
DQ845388,HIV1_13_cpx
DQ877901,HIV1_H
DQ974918,HIV1_09_cpx
DQ991627,HIV1_06_cpx
DQ995528,HIV1_12_BF
DQ995537,HIV1_12_BF
DQ995543,HIV1_12_BF
DQ995546,HIV1_12_BF
DQ995574,HIV1_12_BF
DQ995581,HIV1_12_BF
EF010976,HIV1_09_cpx
EF010977,HIV1_09_cpx
EF026234,HIV1_11_cpx
EF026235,HIV1_11_cpx
EF064504,HIV1_02_AG
EF091932,HIV1_31_BC
EF122563,HIV1_A
EF186201,HIV1_D
EF199613,HIV1_07_BC
EF368370,HIV1_07_BC
EF368894,HIV1_B
EF379158,HIV1_31_BC
EF379164,HIV1_31_BC
EF379166,HIV1_31_BC
EF379179,HIV1_31_BC
EF379185,HIV1_31_BC
EF379186,HIV1_31_BC
EF379189,HIV1_31_BC
EF379190,HIV1_31_BC
EF394306,HIV1_G
EF396763,HIV1_B
EF514704,HIV1_B
EF550538,HIV1_02_AG
EF583219,HIV1_B
EF588324,HIV1_06_cpx
EF602624,HIV1_C
EF612054,HIV1_D
EF612186,HIV1_A
EU007941,HIV1_09_cpx
EU170136,HIV1_42_BF
EU170138,HIV1_42_BF
EU170139,HIV1_42_BF
EU170140,HIV1_42_BF
EU170141,HIV1_42_BF
EU170142,HIV1_42_BF
EU170143,HIV1_42_BF
EU170144,HIV1_42_BF
EU170145,HIV1_42_BF
EU170146,HIV1_42_BF
EU170147,HIV1_42_BF
EU170148,HIV1_42_BF
EU170150,HIV1_42_BF
EU170151,HIV1_42_BF
EU170153,HIV1_42_BF
EU170154,HIV1_42_BF
EU170155,HIV1_42_BF
EU178019,HIV1_02_AG
EU178056,HIV1_09_cpx
EU178057,HIV1_09_cpx
EU189706,HIV1_F
EU248353,HIV1_H
EU248455,HIV1_13_cpx
EU248476,HIV1_F
EU248549,HIV1_13_cpx
EU255306,HIV1_14_BG
EU255328,HIV1_14_BG
EU255349,HIV1_11_cpx
EU255383,HIV1_H
EU255540,HIV1_14_BG
EU330668,HIV1_06_cpx
EU330711,HIV1_06_cpx
EU330741,HIV1_09_cpx
EU330751,HIV1_09_cpx
EU330757,HIV1_09_cpx
EU330767,HIV1_09_cpx
EU330808,HIV1_02_AG
EU330820,HIV1_02_AG
EU342751,HIV1_14_BG
EU342763,HIV1_14_BG
EU342769,HIV1_14_BG
EU342793,HIV1_F
EU342794,HIV1_11_cpx
EU345678,HIV1_A
EU345946,HIV1_G
EU518286,HIV1_08_BC
EU518291,HIV1_08_BC
EU529853,HIV1_31_BC
EU552968,HIV1_F
EU552980,HIV1_F
EU553023,HIV1_F
EU553073,HIV1_F
EU553091,HIV1_F
EU553191,HIV1_F
EU553217,HIV1_F
EU553227,HIV1_F
EU608106,HIV1_H
EU608705,HIV1_B
EU610363,HIV1_12_BF
EU612202,HIV1_G
EU612747,HIV1_02_AG
EU613805,HIV1_B
EU615178,HIV1_B
EU615820,HIV1_B
EU715184,HIV1_01_AE
EU743963,HIV1_22_01A1
EU786671,HIV1_02_AG
FJ007131,HIV1_01_AE
FJ007143,HIV1_01_AE
FJ007250,HIV1_01_AE
FJ185240,HIV1_01_AE
FJ209056,HIV1_24_BG
FJ209058,HIV1_24_BG
FJ387036,HIV1_08_BC
FJ387038,HIV1_08_BC
FJ387057,HIV1_08_BC
FJ387058,HIV1_08_BC
FJ387074,HIV1_07_BC
FJ389139,HIV1_D
FJ389143,HIV1_D
FJ389148,HIV1_D
FJ405180,HIV1_F
FJ481670,HIV1_11_cpx
FJ481682,HIV1_12_BF
FJ491444,HIV1_A
FJ515324,HIV1_G
FJ591363,HIV1_F
FJ591539,HIV1_F
FJ670517,HIV1_14_BG
FJ670518,HIV1_14_BG
FJ670522,HIV1_14_BG
FJ670526,HIV1_24_BG
FJ670528,HIV1_14_BG
FJ688236,HIV1_02_AG
FJ688239,HIV1_11_cpx
FJ688262,HIV1_11_cpx
FJ711703,HIV1_H
FJ771006,HIV1_F
FJ784209,HIV1_F
FJ931147,HIV1_02_AG
FJ931164,HIV1_09_cpx
FJ931206,HIV1_11_cpx
FJ931260,HIV1_06_cpx
FJ931387,HIV1_G
FJ931402,HIV1_G
FJ931417,HIV1_G
FM164918,HIV1_13_cpx
FM164926,HIV1_H
FM164928,HIV1_18_cpx
FM210711,HIV1_09_cpx
FM210714,HIV1_09_cpx
FM210721,HIV1_G
FM210742,HIV1_09_cpx
FM955702,HIV1_G
FM955746,HIV1_02_AG
FN557304,HIV1_14_BG
FN557305,HIV1_14_BG
FN557311,HIV1_22_01A1
FN557313,HIV1_09_cpx
FN557324,HIV1_02_AG
FN557343,HIV1_11_cpx
FN599731,HIV1_02_AG
FN599746,HIV1_06_cpx
FN599752,HIV1_06_cpx
FR666605,HIV1_H
FR666627,HIV1_G
FR666656,HIV1_13_cpx
FR666657,HIV1_13_cpx
FR666663,HIV1_H
FR715250,HIV1_06_cpx
FR715284,HIV1_06_cpx
GQ131618,HIV1_G
GQ167742,HIV1_G
GQ229529,HIV1_22_01A1
GQ240956,HIV1_14_BG
GQ241049,HIV1_18_cpx
GQ241054,HIV1_02_AG
GQ241060,HIV1_H
GQ286361,HIV1_B
GQ344965,HIV1_13_cpx
GQ398828,HIV1_G
GQ398888,HIV1_42_BF
GQ399404,HIV1_G
GQ399448,HIV1_42_BF
GQ399486,HIV1_42_BF
GQ399777,HIV1_H
GQ400126,HIV1_G
GQ400206,HIV1_H
GQ400238,HIV1_G
GQ400252,HIV1_G
GQ400278,HIV1_42_BF
GQ400901,HIV1_F
GQ427131,HIV1_C
GQ462125,HIV1_G
GQ462181,HIV1_F
GQ462201,HIV1_F
GQ462203,HIV1_06_cpx
GQ462204,HIV1_F
GQ462232,HIV1_G
GQ462267,HIV1_A
GQ462323,HIV1_F
GQ462381,HIV1_G
GQ462461,HIV1_C
GQ477442,HIV1_35_AD
GQ477450,HIV1_35_AD
GQ848120,HIV1_C
GQ926600,HIV1_06_cpx
GQ926605,HIV1_06_cpx
GQ926606,HIV1_06_cpx
GQ926625,HIV1_06_cpx
GQ926630,HIV1_06_cpx
GQ926642,HIV1_06_cpx
GQ926658,HIV1_06_cpx
GQ926689,HIV1_06_cpx
GQ926712,HIV1_06_cpx
GQ926730,HIV1_06_cpx
GQ926736,HIV1_06_cpx
GU191588,HIV1_11_cpx
GU191613,HIV1_11_cpx
GU191642,HIV1_13_cpx
GU191650,HIV1_11_cpx
GU191653,HIV1_11_cpx
GU191663,HIV1_D
GU191679,HIV1_11_cpx
GU191681,HIV1_06_cpx
GU207030,HIV1_02_AG
GU207038,HIV1_09_cpx
GU207064,HIV1_02_AG
GU207069,HIV1_13_cpx
GU207070,HIV1_13_cpx
GU207082,HIV1_13_cpx
GU207084,HIV1_02_AG
GU207093,HIV1_02_AG
GU207102,HIV1_18_cpx
GU207112,HIV1_09_cpx
GU230137,HIV1_14_BG
GU230138,HIV1_14_BG
GU326100,HIV1_24_BG
GU366140,HIV1_11_cpx
GU366141,HIV1_22_01A1
GU366142,HIV1_22_01A1
GU366143,HIV1_22_01A1
GU366144,HIV1_09_cpx
GU724805,HIV1_35_AD
GU724811,HIV1_35_AD
GU724815,HIV1_35_AD
GU724817,HIV1_35_AD
GU724837,HIV1_35_AD
GU724845,HIV1_35_AD
GU906875,HIV1_13_cpx
GU945165,HIV1_A
HE577616,HIV1_A
HE657492,HIV1_G
HF679249,HIV1_A
HF947625,HIV1_09_cpx
HF947636,HIV1_09_cpx
HF947646,HIV1_09_cpx
HG421464,HIV1_08_BC
HG421472,HIV1_08_BC
HG421491,HIV1_08_BC
HG421534,HIV1_08_BC
HG421602,HIV1_08_BC
HG421620,HIV1_08_BC
HG421624,HIV1_08_BC
HG421628,HIV1_08_BC
HG421630,HIV1_07_BC
HG421647,HIV1_08_BC
HG421653,HIV1_08_BC
HG421698,HIV1_08_BC
HG421706,HIV1_08_BC
HG421731,HIV1_07_BC
HG518361,HIV1_02_AG
HG518362,HIV1_H
HG529943,HIV1_06_cpx
HG529960,HIV1_06_cpx
HG529962,HIV1_06_cpx
HG780787,HIV1_C
HG780845,HIV1_H
HM002527,HIV1_02_AG
HM024818,HIV1_18_cpx
HM025340,HIV1_F
HM025380,HIV1_F
HM037825,HIV1_D
HM037898,HIV1_A
HM056547,HIV1_B
HM119695,HIV1_09_cpx
HM135473,HIV1_G
HM135488,HIV1_G
HM160533,HIV1_07_BC
HM164119,HIV1_D
HM191521,HIV1_C
HM191559,HIV1_F
HM191564,HIV1_F
HM345568,HIV1_A
HM460489,HIV1_G
HM601455,HIV1_C
HM635651,HIV1_C
HQ007342,HIV1_07_BC
HQ009687,HIV1_C
HQ025838,HIV1_01_AE
HQ108357,HIV1_18_cpx
HQ108360,HIV1_19_cpx
HQ108361,HIV1_18_cpx
HQ108368,HIV1_19_cpx
HQ108369,HIV1_18_cpx
HQ111214,HIV1_A
HQ267536,HIV1_09_cpx
HQ267563,HIV1_06_cpx
HQ412527,HIV1_A
HQ426900,HIV1_H
HQ441644,HIV1_A
HQ541883,HIV1_22_01A1
HQ541923,HIV1_02_AG
HQ541924,HIV1_22_01A1
HQ541935,HIV1_22_01A1
HQ541937,HIV1_22_01A1
HQ588182,HIV1_01_AE
HQ588293,HIV1_08_BC
HQ655336,HIV1_19_cpx
HQ655346,HIV1_18_cpx
HQ655357,HIV1_18_cpx
HQ655367,HIV1_19_cpx
HQ655385,HIV1_19_cpx
HQ655392,HIV1_19_cpx
HQ657672,HIV1_07_BC
HQ657695,HIV1_07_BC
HQ657775,HIV1_07_BC
HQ657839,HIV1_07_BC
HQ657860,HIV1_07_BC
HQ700052,HIV1_C
HQ700135,HIV1_G
HQ718064,HIV1_11_cpx
HQ843519,HIV1_06_cpx
HQ843523,HIV1_G
HQ843546,HIV1_G
HQ843614,HIV1_02_AG
HQ843631,HIV1_02_AG
HQ843651,HIV1_06_cpx
HQ844588,HIV1_C
HQ845926,HIV1_G
HQ845941,HIV1_G
HQ864324,HIV1_22_01A1
HQ864325,HIV1_22_01A1
HQ864335,HIV1_11_cpx
HQ864336,HIV1_11_cpx
HQ864337,HIV1_11_cpx
HQ864338,HIV1_11_cpx
HQ864341,HIV1_22_01A1
HQ864376,HIV1_09_cpx
HQ993610,HIV1_A
HQ993612,HIV1_D
HQ993707,HIV1_D
HQ993749,HIV1_A
HQ993769,HIV1_A
HQ993887,HIV1_A
HQ993965,HIV1_A
HQ994119,HIV1_02_AG
HQ994142,HIV1_02_AG
HQ994613,HIV1_18_cpx
HQ995082,HIV1_D
HQ995104,HIV1_A
HQ995136,HIV1_D
HQ995387,HIV1_A
HQ995407,HIV1_A
HQ995469,HIV1_D
HQ995486,HIV1_D
HQ996505,HIV1_01_AE
HQ996509,HIV1_01_AE
JF273952,HIV1_11_cpx
JF273965,HIV1_11_cpx
JF487862,HIV1_31_BC
JF487872,HIV1_31_BC
JF487873,HIV1_31_BC
JF487874,HIV1_31_BC
JF487877,HIV1_31_BC
JF487879,HIV1_31_BC
JF487880,HIV1_31_BC
JF487915,HIV1_31_BC
JF487916,HIV1_31_BC
JF487917,HIV1_31_BC
JF487918,HIV1_31_BC
JF487923,HIV1_31_BC
JF487924,HIV1_31_BC
JF505513,HIV1_08_BC
JF505526,HIV1_08_BC
JF505531,HIV1_08_BC
JF505536,HIV1_08_BC
JF505541,HIV1_07_BC
JF505580,HIV1_07_BC
JF505607,HIV1_08_BC
JF683802,HIV1_11_cpx
JF769783,HIV1_02_AG
JF769785,HIV1_A
JF803982,HIV1_11_cpx
JF803985,HIV1_13_cpx
JF803993,HIV1_11_cpx
JF803994,HIV1_11_cpx
JF804004,HIV1_11_cpx
JF804007,HIV1_H
JF906573,HIV1_07_BC
JF906632,HIV1_07_BC
JF906654,HIV1_07_BC
JF929015,HIV1_14_BG
JF929072,HIV1_12_BF
JF929077,HIV1_14_BG
JF929143,HIV1_20_BG
JF929163,HIV1_12_BF
JF929169,HIV1_22_01A1
JN000014,HIV1_18_cpx
JN000015,HIV1_19_cpx
JN000017,HIV1_24_BG
JN000020,HIV1_19_cpx
JN000023,HIV1_H
JN000024,HIV1_24_BG
JN000028,HIV1_20_BG
JN000030,HIV1_18_cpx
JN000036,HIV1_24_BG
JN000051,HIV1_24_BG
JN000054,HIV1_20_BG
JN000055,HIV1_20_BG
JN000057,HIV1_20_BG
JN000059,HIV1_24_BG
JN000070,HIV1_24_BG
JN010253,HIV1_F
JN010735,HIV1_F
JN132240,HIV1_C
JN132279,HIV1_A
JN193491,HIV1_02_AG
JN215097,HIV1_D
JN229116,HIV1_F
JN230353,HIV1_63_02A1
JN248580,HIV1_02_AG
JN248591,HIV1_G
JN408450,HIV1_C
JN596267,HIV1_33_01B
JN596269,HIV1_33_01B
JN620520,HIV1_A
JN630959,HIV1_A
JN639513,HIV1_02_AG
JN639516,HIV1_13_cpx
JN639517,HIV1_13_cpx
JN639519,HIV1_11_cpx
JN652198,HIV1_D
JN673575,HIV1_A
JN673651,HIV1_02_AG
JN673692,HIV1_06_cpx
JN673696,HIV1_09_cpx
JN673697,HIV1_09_cpx
JN705000,HIV1_H
JN848875,HIV1_01_AE
JN848923,HIV1_07_BC
JN864049,HIV1_22_01A1
JN864050,HIV1_22_01A1
JN864051,HIV1_22_01A1
JN864058,HIV1_22_01A1
JN864059,HIV1_22_01A1
JN885668,HIV1_09_cpx
JN885669,HIV1_02_AG
JN937037,HIV1_H
JN937046,HIV1_H
JN937049,HIV1_18_cpx
JN937061,HIV1_H
JN937068,HIV1_F
JN937100,HIV1_18_cpx
JN937101,HIV1_H
JN937108,HIV1_18_cpx
JQ011751,HIV1_A
JQ028303,HIV1_08_BC
JQ028308,HIV1_08_BC
JQ028384,HIV1_08_BC
JQ028386,HIV1_08_BC
JQ028387,HIV1_08_BC
JQ028395,HIV1_08_BC
JQ029086,HIV1_C
JQ039951,HIV1_33_01B
JQ039952,HIV1_33_01B
JQ039957,HIV1_33_01B
JQ039959,HIV1_33_01B
JQ039960,HIV1_33_01B
JQ039961,HIV1_33_01B
JQ039963,HIV1_33_01B
JQ039965,HIV1_33_01B
JQ039967,HIV1_33_01B
JQ039969,HIV1_33_01B
JQ071454,HIV1_A
JQ082986,HIV1_F
JQ083033,HIV1_F
JQ238057,HIV1_B
JQ280919,HIV1_F
JQ280927,HIV1_F
JQ302613,HIV1_08_BC
JQ302676,HIV1_08_BC
JQ302700,HIV1_08_BC
JQ351997,HIV1_B
JQ430797,HIV1_H
JQ513247,HIV1_08_BC
JQ513262,HIV1_08_BC
JQ513282,HIV1_08_BC
JQ585253,HIV1_19_cpx
JQ585260,HIV1_19_cpx
JQ585264,HIV1_18_cpx
JQ585271,HIV1_F
JQ585273,HIV1_24_BG
JQ585278,HIV1_24_BG
JQ585294,HIV1_19_cpx
JQ585297,HIV1_19_cpx
JQ585304,HIV1_19_cpx
JQ585334,HIV1_20_BG
JQ585335,HIV1_18_cpx
JQ585347,HIV1_19_cpx
JQ585350,HIV1_18_cpx
JQ585351,HIV1_18_cpx
JQ585356,HIV1_19_cpx
JQ585359,HIV1_20_BG
JQ585366,HIV1_19_cpx
JQ585372,HIV1_H
JQ585385,HIV1_20_BG
JQ585395,HIV1_18_cpx
JQ585399,HIV1_24_BG
JQ585410,HIV1_H
JQ585413,HIV1_18_cpx
JQ585418,HIV1_24_BG
JQ585419,HIV1_24_BG
JQ585420,HIV1_20_BG
JQ585421,HIV1_20_BG
JQ585430,HIV1_20_BG
JQ585431,HIV1_24_BG
JQ585432,HIV1_18_cpx
JQ585436,HIV1_20_BG
JQ585441,HIV1_20_BG
JQ585445,HIV1_24_BG
JQ585460,HIV1_20_BG
JQ585461,HIV1_24_BG
JQ585475,HIV1_19_cpx
JQ585481,HIV1_20_BG
JQ585486,HIV1_20_BG
JQ585487,HIV1_20_BG
JQ585493,HIV1_20_BG
JQ585497,HIV1_20_BG
JQ585499,HIV1_24_BG
JQ585505,HIV1_20_BG
JQ585512,HIV1_24_BG
JQ585513,HIV1_18_cpx
JQ585516,HIV1_31_BC
JQ585517,HIV1_18_cpx
JQ585520,HIV1_19_cpx
JQ585522,HIV1_24_BG
JQ585523,HIV1_18_cpx
JQ585525,HIV1_24_BG
JQ585528,HIV1_24_BG
JQ616883,HIV1_H
JQ616907,HIV1_H
JQ617159,HIV1_C
JQ619557,HIV1_31_BC
JQ619571,HIV1_31_BC
JQ619578,HIV1_31_BC
JQ619580,HIV1_31_BC
JQ619591,HIV1_31_BC
JQ619601,HIV1_31_BC
JQ619605,HIV1_31_BC
JQ619610,HIV1_31_BC
JQ619615,HIV1_31_BC
JQ619616,HIV1_31_BC
JQ619618,HIV1_31_BC
JQ619619,HIV1_31_BC
JQ675190,HIV1_B
JQ698399,HIV1_D
JQ796118,HIV1_11_cpx
JQ796141,HIV1_11_cpx
JQ796150,HIV1_13_cpx
JQ796157,HIV1_11_cpx
JX084001,HIV1_G
JX084109,HIV1_02_AG
JX084135,HIV1_G
JX084200,HIV1_02_AG
JX084239,HIV1_G
JX112858,HIV1_01_AE
JX160326,HIV1_B
JX161304,HIV1_B
JX161460,HIV1_B
JX194199,HIV1_20_BG
JX194206,HIV1_19_cpx
JX194207,HIV1_20_BG
JX194212,HIV1_20_BG
JX194213,HIV1_20_BG
JX194221,HIV1_19_cpx
JX194228,HIV1_24_BG
JX194232,HIV1_19_cpx
JX202797,HIV1_D
JX202904,HIV1_D
JX271318,HIV1_14_BG
JX290262,HIV1_63_02A1
JX299950,HIV1_09_cpx
JX300511,HIV1_B
JX301001,HIV1_H
JX428560,HIV1_13_cpx
JX428562,HIV1_22_01A1
JX428565,HIV1_H
JX428572,HIV1_H
JX431621,HIV1_06_cpx
JX431640,HIV1_06_cpx
JX431662,HIV1_06_cpx
JX431680,HIV1_06_cpx
JX431693,HIV1_06_cpx
JX431713,HIV1_06_cpx
JX431714,HIV1_06_cpx
JX431717,HIV1_06_cpx
JX431733,HIV1_06_cpx
JX431744,HIV1_06_cpx
JX431838,HIV1_06_cpx
JX446882,HIV1_01_AE
JX447080,HIV1_01_AE
JX447192,HIV1_01_AE
JX447301,HIV1_01_AE
JX447685,HIV1_01_AE
JX448030,HIV1_01_AE
JX448245,HIV1_01_AE
JX460038,HIV1_12_BF
JX460068,HIV1_22_01A1
JX460090,HIV1_09_cpx
JX460110,HIV1_22_01A1
JX460304,HIV1_D
JX460344,HIV1_11_cpx
JX460460,HIV1_35_AD
JX460472,HIV1_09_cpx
JX460484,HIV1_C
JX460505,HIV1_14_BG
JX460524,HIV1_14_BG
JX460539,HIV1_G
JX460557,HIV1_14_BG
JX460560,HIV1_D
JX460625,HIV1_14_BG
JX460626,HIV1_G
JX460703,HIV1_18_cpx
JX460717,HIV1_14_BG
JX498996,HIV1_D
JX500697,HIV1_63_02A1
JX500698,HIV1_63_02A1
JX500699,HIV1_63_02A1
JX500700,HIV1_63_02A1
JX500701,HIV1_63_02A1
JX500702,HIV1_63_02A1
JX500704,HIV1_63_02A1
JX500705,HIV1_63_02A1
JX500706,HIV1_63_02A1
JX574661,HIV1_55_01B
JX574662,HIV1_55_01B
JX628921,HIV1_19_cpx
JX628922,HIV1_19_cpx
JX628940,HIV1_19_cpx
JX628941,HIV1_19_cpx
JX628943,HIV1_19_cpx
JX628953,HIV1_19_cpx
JX628955,HIV1_19_cpx
JX628998,HIV1_19_cpx
JX628999,HIV1_19_cpx
JX629005,HIV1_19_cpx
JX629024,HIV1_B
JX973619,HIV1_C
JX982980,HIV1_H
KC018923,HIV1_A
KC018959,HIV1_A
KC019089,HIV1_D
KC120851,HIV1_B
KC148721,HIV1_C
KC148733,HIV1_C
KC156487,HIV1_C
KC168907,HIV1_B
KC183777,HIV1_55_01B
